subscription_id,industry,country,plan_tier,account_id,a_seats,seats,mrr_amount,is_trial,churn_flag,total_usage_count,total_usage_duration_secs,price_shock_pct,price_post
S-c14f97,FinTech,US,Pro,A-7e0a10,46,46,2254.0,False,False,37,8230,0.05,2366.7000000000003
S-c158df,HealthTech,US,Enterprise,A-fa2041,15,18,3582.0,False,False,71,18583,-0.1,3223.8
S-c15f06,Cybersecurity,UK,Pro,A-82d8a6,5,33,1617.0,False,False,60,18686,-0.1,1455.3
S-c15fcc,Cybersecurity,US,Basic,A-fd9422,58,58,1102.0,False,True,48,11865,0.05,1157.1000000000001
S-c17a35,DevTools,US,Pro,A-1ac5e0,33,33,1617.0,False,False,84,24177,0.1,1778.7
S-c18476,EdTech,US,Pro,A-40906c,92,92,4508.0,False,False,92,24512,0.1,4958.8
S-c192eb,DevTools,US,Enterprise,A-ff79f2,8,83,16517.0,False,False,35,13339,-0.05,15691.15
S-c1c6ca,FinTech,US,Pro,A-856b1e,19,36,1764.0,False,False,27,7412,0.0,1764.0
S-c1d6cf,FinTech,UK,Enterprise,A-dcc2f0,15,16,3184.0,False,False,55,24951,0.1,3502.4
S-c1eb68,Cybersecurity,IN,Basic,A-81edc3,5,32,608.0,False,False,71,30298,-0.1,547.2
S-c20518,Cybersecurity,UK,Enterprise,A-b2af2e,5,5,995.0,False,False,31,9775,0.1,1094.5
S-c2168a,HealthTech,IN,Basic,A-37f969,30,30,570.0,False,False,54,14803,-0.05,541.5
S-c249fb,DevTools,US,Basic,A-cc98bc,32,32,608.0,False,False,38,13902,-0.05,577.6
S-c25e9d,FinTech,US,Basic,A-cc1d8d,5,5,95.0,False,False,67,29250,0.0,95.0
S-c2701b,Cybersecurity,US,Pro,A-50bb9f,2,36,1764.0,False,True,41,14363,0.1,1940.4
S-c27e9c,FinTech,IN,Basic,A-9f2731,1,38,722.0,False,False,34,3829,-0.1,649.8000000000001
S-c284ce,HealthTech,US,Enterprise,A-0f3e88,7,11,2189.0,False,False,39,9007,-0.1,1970.1000000000001
S-c29f3a,FinTech,US,Pro,A-b7b7b7,24,24,1176.0,False,False,50,14298,0.05,1234.8
S-c2b710,FinTech,DE,Enterprise,A-88c6ca,5,5,995.0,False,False,82,24152,-0.1,895.5
S-c2c197,Cybersecurity,CA,Basic,A-029f69,3,15,285.0,False,True,45,10657,0.0,285.0
S-c2eeba,DevTools,US,Basic,A-65aeb5,9,9,171.0,False,False,89,20177,0.0,171.0
S-c2f293,EdTech,US,Basic,A-69b156,7,8,152.0,False,True,21,2968,-0.1,136.8
S-c318ea,DevTools,US,Enterprise,A-ccb686,10,10,1990.0,False,False,41,12161,-0.1,1791.0
S-c341e1,Cybersecurity,US,Pro,A-bb2f49,8,14,686.0,False,False,23,7162,0.05,720.3000000000001
S-c3472f,DevTools,FR,Pro,A-038089,5,36,1764.0,False,False,81,27804,-0.1,1587.6000000000001
S-c3660c,HealthTech,US,Pro,A-779e4e,5,5,245.0,False,False,12,6456,0.05,257.25
S-c37ee1,Cybersecurity,US,Basic,A-9174e0,37,60,1140.0,False,False,61,14649,0.05,1197.0
S-c38acd,DevTools,US,Enterprise,A-726cfa,11,31,6169.0,False,False,58,16557,-0.1,5552.1
S-c3c85e,DevTools,US,Basic,A-271f46,38,38,722.0,False,False,64,13646,-0.05,685.9
S-c3ecd8,EdTech,UK,Basic,A-d82ef9,26,26,494.0,False,False,43,9668,-0.05,469.29999999999995
S-c41762,Cybersecurity,DE,Enterprise,A-9badbd,5,59,11741.0,False,True,59,17022,0.05,12328.050000000001
S-c41b43,FinTech,US,Basic,A-9f9299,28,28,532.0,False,False,39,8082,-0.1,478.8
S-c43200,FinTech,CA,Enterprise,A-94c3cd,32,32,6368.0,False,False,50,16098,-0.05,6049.599999999999
S-c455ec,FinTech,US,Pro,A-856b1e,19,19,931.0,False,False,66,13276,-0.1,837.9
S-c45df0,HealthTech,US,Enterprise,A-a45270,3,3,597.0,False,False,95,25335,-0.1,537.3000000000001
S-c4a98e,DevTools,US,Enterprise,A-ced9aa,3,5,995.0,False,False,48,9075,-0.1,895.5
S-c4c9ce,EdTech,AU,Enterprise,A-625d0b,9,10,1990.0,False,True,37,8492,0.1,2189.0
S-c52d77,DevTools,US,Pro,A-6e7827,1,1,49.0,False,False,45,13973,-0.1,44.1
S-c53808,HealthTech,US,Pro,A-712426,9,12,588.0,False,False,42,15362,0.1,646.8000000000001
S-c545c8,FinTech,US,Basic,A-c1e51e,3,7,133.0,False,False,48,16407,0.05,139.65
S-c555c4,FinTech,US,Enterprise,A-bcf87c,10,17,3383.0,False,False,31,14447,-0.05,3213.85
S-c57c91,EdTech,US,Pro,A-39ddf4,40,40,1960.0,False,False,62,21242,-0.05,1862.0
S-c58d66,FinTech,AU,Basic,A-42b791,3,3,57.0,False,False,42,1932,-0.05,54.15
S-c59502,HealthTech,US,Enterprise,A-bf7919,3,3,597.0,False,False,48,17454,-0.05,567.15
S-c5cee8,FinTech,DE,Pro,A-31ab9a,3,73,3577.0,False,False,36,18512,-0.05,3398.1499999999996
S-c5d797,HealthTech,IN,Enterprise,A-35083d,19,19,3781.0,False,False,22,3294,-0.05,3591.95
S-c5e371,EdTech,UK,Pro,A-956988,1,41,2009.0,False,False,39,6349,-0.05,1908.55
S-c6287d,HealthTech,UK,Pro,A-075038,17,17,833.0,False,False,61,13219,0.05,874.6500000000001
S-c62bb7,FinTech,UK,Enterprise,A-0a62f5,16,16,3184.0,False,False,60,22280,-0.1,2865.6
S-c67b80,DevTools,AU,Pro,A-eb2fdc,31,31,1519.0,False,False,50,21640,0.0,1519.0
S-c68e80,HealthTech,US,Basic,A-2bc93d,14,95,1805.0,False,False,53,17527,0.1,1985.5000000000002
S-c693b6,DevTools,UK,Basic,A-d4ac0e,18,27,513.0,False,False,38,5968,0.0,513.0
S-c696fa,DevTools,US,Basic,A-db5e9e,4,9,171.0,False,False,79,11264,0.0,171.0
S-c6d8ce,Cybersecurity,US,Pro,A-249769,4,11,539.0,False,False,33,13405,-0.1,485.1
S-c6dc67,FinTech,IN,Pro,A-9f2731,1,33,1617.0,False,False,16,5404,-0.1,1455.3
S-c6ff41,Cybersecurity,US,Basic,A-443f6f,19,38,722.0,False,False,14,584,-0.1,649.8000000000001
S-c7190f,EdTech,UK,Pro,A-56962b,163,163,7987.0,False,False,37,9749,-0.05,7587.65
S-c75159,FinTech,US,Enterprise,A-bcf87c,10,31,6169.0,False,True,73,20907,0.05,6477.450000000001
S-c7667c,FinTech,US,Pro,A-c1e51e,3,10,490.0,False,False,60,20811,-0.05,465.5
S-c76699,DevTools,FR,Basic,A-f9cc74,30,30,570.0,False,False,62,9379,0.05,598.5
S-c77f0c,EdTech,US,Basic,A-034368,19,29,551.0,False,False,35,11764,0.05,578.5500000000001
S-c796c1,DevTools,US,Pro,A-aa9511,23,23,1127.0,False,False,49,17150,0.0,1127.0
S-c7a771,Cybersecurity,FR,Pro,A-7920cc,39,39,1911.0,False,False,40,9698,0.0,1911.0
S-c7b793,FinTech,AU,Pro,A-90a8c8,15,23,1127.0,False,False,75,29537,0.05,1183.3500000000001
S-c7f25a,HealthTech,US,Basic,A-87aa7b,24,25,475.0,False,False,59,20945,0.05,498.75
S-c83dfd,Cybersecurity,US,Basic,A-249769,4,15,285.0,False,False,76,18549,-0.05,270.75
S-c84ce4,FinTech,US,Enterprise,A-bc87bc,3,22,4378.0,False,False,29,6730,-0.05,4159.099999999999
S-c85167,DevTools,DE,Basic,A-7a0d69,4,15,285.0,False,False,90,25193,0.0,285.0
S-c85c63,EdTech,FR,Basic,A-5c046d,93,93,1767.0,False,False,23,8552,-0.1,1590.3
S-c86cb0,EdTech,US,Enterprise,A-4ae22a,6,6,1194.0,False,False,90,25505,0.05,1253.7
S-c881bc,Cybersecurity,US,Basic,A-8b25f2,6,10,190.0,False,True,28,13039,-0.05,180.5
S-c899a3,EdTech,IN,Pro,A-2446e3,27,27,1323.0,False,False,51,19509,0.0,1323.0
S-c89bff,HealthTech,US,Basic,A-68f37c,4,12,228.0,False,False,110,41358,-0.05,216.6
S-c8a3f6,DevTools,US,Basic,A-4e44e8,3,6,114.0,False,False,62,16219,0.05,119.7
S-c8d680,FinTech,US,Enterprise,A-558c72,12,12,2388.0,False,True,56,5979,0.05,2507.4
S-c8fa77,EdTech,UK,Basic,A-56962b,163,163,3097.0,False,False,28,7159,0.1,3406.7000000000003
S-c8fd93,Cybersecurity,US,Basic,A-0354fe,34,34,646.0,False,True,35,13016,-0.1,581.4
S-c8fedf,Cybersecurity,US,Enterprise,A-fd9422,58,58,11542.0,False,False,37,17945,0.1,12696.2
S-c913f8,Cybersecurity,UK,Enterprise,A-82d8a6,5,68,13532.0,False,False,40,8956,0.0,13532.0
S-c95ecc,Cybersecurity,US,Enterprise,A-bb1eaa,21,21,4179.0,False,False,36,10934,-0.05,3970.0499999999997
S-c97464,EdTech,US,Pro,A-f5641b,31,38,1862.0,False,False,99,33982,0.0,1862.0
S-c98905,DevTools,US,Pro,A-de24d5,5,5,245.0,False,False,25,6242,0.05,257.25
S-c99814,EdTech,US,Pro,A-9289f6,1,81,3969.0,False,False,59,15887,0.1,4365.900000000001
S-c9a968,FinTech,AU,Basic,A-bad8c1,7,8,152.0,False,False,52,19737,0.1,167.20000000000002
S-c9b0cc,DevTools,US,Enterprise,A-4d1e75,20,38,7562.0,False,False,17,4261,0.1,8318.2
S-c9b181,Cybersecurity,US,Pro,A-443b7c,1,28,1372.0,False,False,24,10523,0.0,1372.0
S-c9d323,FinTech,US,Pro,A-3a7284,31,31,1519.0,False,False,42,11088,0.05,1594.95
S-c9da7a,HealthTech,FR,Basic,A-0651a4,16,16,304.0,False,False,39,10788,-0.05,288.8
S-c9e261,HealthTech,US,Enterprise,A-dcc3f1,21,21,4179.0,False,False,52,12765,-0.05,3970.0499999999997
S-c9f8c1,DevTools,US,Enterprise,A-544d0a,2,5,995.0,False,False,28,6860,0.0,995.0
S-ca0c98,Cybersecurity,FR,Pro,A-fda07f,7,7,343.0,False,False,53,10193,0.1,377.3
S-ca136e,DevTools,US,Basic,A-cb5333,33,44,836.0,False,False,36,6444,-0.1,752.4
S-ca321d,Cybersecurity,FR,Pro,A-7920cc,39,39,1911.0,False,False,39,16150,0.0,1911.0
S-ca454e,Cybersecurity,US,Enterprise,A-9174e0,37,37,7363.0,False,False,30,11099,0.0,7363.0
S-ca6962,DevTools,FR,Pro,A-22d9d2,8,58,2842.0,False,True,85,29312,0.05,2984.1
S-ca98c9,HealthTech,IN,Basic,A-3be56b,3,37,703.0,False,False,19,3301,-0.05,667.85
S-cb3c72,EdTech,US,Enterprise,A-69b156,7,13,2587.0,False,False,58,19286,0.0,2587.0
S-cb5020,HealthTech,US,Enterprise,A-2ebb4b,41,41,8159.0,False,False,32,5654,0.0,8159.0
S-cb7ea9,DevTools,US,Enterprise,A-51ec1b,7,7,1393.0,False,False,32,14894,0.1,1532.3000000000002
S-cbf8e8,FinTech,US,Basic,A-d4e0d4,117,117,2223.0,False,False,84,21358,0.1,2445.3
S-cbfd83,HealthTech,US,Pro,A-fa2041,15,52,2548.0,False,False,30,9234,-0.1,2293.2000000000003
S-cc30c5,DevTools,US,Basic,A-b78bf8,33,33,627.0,False,False,23,9231,0.05,658.35
S-cc771c,Cybersecurity,IN,Pro,A-81edc3,5,41,2009.0,False,False,90,28717,-0.1,1808.1000000000001
S-cc80ee,EdTech,US,Enterprise,A-034368,19,23,4577.0,False,False,71,22013,0.1,5034.700000000001
S-ccc0fe,DevTools,US,Basic,A-1619f8,29,29,551.0,False,False,47,20620,-0.05,523.4499999999999
S-cccce3,FinTech,US,Pro,A-3b5cd1,13,13,637.0,False,False,36,11922,0.1,700.7
S-ccd045,FinTech,US,Enterprise,A-96215d,10,10,1990.0,False,False,61,16112,0.05,2089.5
S-ccdf41,HealthTech,US,Enterprise,A-94f8c9,13,17,3383.0,False,False,32,7404,0.1,3721.3
S-cce34b,Cybersecurity,US,Pro,A-462d45,11,18,882.0,False,False,53,10680,0.05,926.1
S-ccf9c8,EdTech,UK,Basic,A-956988,1,1,19.0,False,False,60,10347,0.05,19.95
S-cd13b5,DevTools,US,Pro,A-6e7827,1,35,1715.0,False,False,57,20378,0.05,1800.75
S-cd2085,Cybersecurity,US,Basic,A-7c83a1,12,12,228.0,False,True,45,15174,0.05,239.4
S-cd3a01,FinTech,UK,Basic,A-98a59a,56,56,1064.0,False,False,23,6615,0.05,1117.2
S-cd4d67,Cybersecurity,US,Basic,A-40de06,28,28,532.0,False,False,97,22494,-0.05,505.4
S-cd4dcd,DevTools,US,Pro,A-cb5333,33,33,1617.0,False,False,50,15235,-0.1,1455.3
S-cd5968,EdTech,DE,Pro,A-ee42db,13,13,637.0,False,False,19,6773,0.0,637.0
S-cd6d68,Cybersecurity,IN,Pro,A-4814a3,87,87,4263.0,False,False,46,12688,-0.1,3836.7000000000003
S-cd79c0,HealthTech,IN,Enterprise,A-ccabf0,1,16,3184.0,False,False,93,30985,0.05,3343.2000000000003
S-cdc347,EdTech,UK,Enterprise,A-8ed5dd,5,5,995.0,False,False,51,27302,-0.05,945.25
S-cdd00a,DevTools,US,Basic,A-4e44e8,3,38,722.0,False,False,41,11681,0.1,794.2
S-cdd281,EdTech,US,Enterprise,A-39ddf4,40,40,7960.0,False,False,63,11065,-0.05,7562.0
S-cdde2b,Cybersecurity,US,Basic,A-c7ffc2,30,30,570.0,False,False,39,9986,0.05,598.5
S-cde2c6,HealthTech,US,Enterprise,A-dec005,21,21,4179.0,False,False,57,18642,-0.05,3970.0499999999997
S-cdf625,Cybersecurity,US,Pro,A-c222ab,32,32,1568.0,False,False,47,11667,-0.05,1489.6
S-cdf835,DevTools,US,Pro,A-f19409,23,23,1127.0,False,False,39,11185,0.05,1183.3500000000001
S-ce61e0,FinTech,IN,Basic,A-f3ff05,2,2,38.0,False,True,72,28692,-0.05,36.1
S-ce7c30,HealthTech,UK,Enterprise,A-075038,17,17,3383.0,False,False,32,10179,0.0,3383.0
S-ceaca8,DevTools,UK,Enterprise,A-96e141,14,24,4776.0,False,False,99,25435,0.0,4776.0
S-ceffe9,Cybersecurity,US,Enterprise,A-89ee83,1,2,398.0,False,False,78,27595,-0.05,378.09999999999997
S-cf12f4,Cybersecurity,IN,Pro,A-4814a3,87,87,4263.0,False,False,36,9759,0.1,4689.3
S-cf2b4a,FinTech,US,Pro,A-9f9299,28,28,1372.0,False,True,54,18276,0.05,1440.6000000000001
S-cf6ec1,DevTools,US,Enterprise,A-d77f4c,4,22,4378.0,False,False,43,12499,0.0,4378.0
S-cfa635,FinTech,US,Basic,A-503d5a,4,50,950.0,False,False,31,13089,0.1,1045.0
S-cfaa97,EdTech,US,Basic,A-c9bb3e,5,26,494.0,False,False,50,12703,-0.05,469.29999999999995
S-cfbb85,EdTech,UK,Pro,A-054577,2,16,784.0,False,False,44,10682,0.1,862.4000000000001
S-cfca40,HealthTech,DE,Enterprise,A-7d514c,17,34,6766.0,False,False,74,27353,-0.1,6089.400000000001
S-d02277,FinTech,US,Enterprise,A-05f0e5,32,92,18308.0,False,False,64,15999,0.0,18308.0
S-d0259a,DevTools,US,Enterprise,A-4e0e85,6,6,1194.0,False,False,39,14362,-0.05,1134.3
S-d031a4,DevTools,AU,Pro,A-cdf020,23,44,2156.0,False,False,24,10332,0.05,2263.8
S-d073bb,DevTools,CA,Enterprise,A-a1bbb6,1,9,1791.0,False,False,30,12398,-0.05,1701.4499999999998
S-d0913e,DevTools,AU,Pro,A-eb2fdc,31,31,1519.0,False,False,19,1761,0.05,1594.95
S-d09309,Cybersecurity,FR,Pro,A-d49cc5,50,75,3675.0,False,False,27,9095,-0.05,3491.25
S-d106d4,DevTools,IN,Enterprise,A-19b2c8,20,20,3980.0,False,False,16,7603,0.1,4378.0
S-d111f5,DevTools,IN,Basic,A-f03140,27,27,513.0,False,False,81,22840,0.1,564.3000000000001
S-d11e9f,HealthTech,US,Basic,A-186a44,20,20,380.0,False,False,30,10504,0.1,418.00000000000006
S-d1201a,Cybersecurity,UK,Pro,A-b2af2e,5,18,882.0,False,False,71,21747,-0.1,793.8000000000001
S-d18856,Cybersecurity,CA,Enterprise,A-396e5f,2,6,1194.0,False,False,64,28393,0.05,1253.7
S-d19216,HealthTech,US,Basic,A-17939a,1,86,1634.0,False,True,67,22286,0.1,1797.4
S-d19797,Cybersecurity,US,Basic,A-fd7ad3,1,1,19.0,False,False,67,15355,-0.1,17.1
S-d1a6c6,Cybersecurity,US,Basic,A-443b7c,1,17,323.0,False,True,21,6987,0.05,339.15000000000003
S-d1b062,FinTech,CA,Enterprise,A-a6d261,9,14,2786.0,False,False,16,2240,-0.05,2646.7
S-d1f12e,HealthTech,US,Enterprise,A-3a5ad8,9,31,6169.0,False,False,20,7574,-0.1,5552.1
S-d1fb2e,HealthTech,US,Enterprise,A-3f9cc0,22,30,5970.0,False,False,107,38612,0.0,5970.0
S-d20d7c,HealthTech,DE,Enterprise,A-970c97,14,28,5572.0,False,False,40,7373,-0.1,5014.8
S-d224a1,FinTech,AU,Pro,A-42b791,3,29,1421.0,False,False,51,19609,-0.1,1278.9
S-d22c1d,Cybersecurity,US,Pro,A-337bc1,30,86,4214.0,False,False,65,22603,0.05,4424.7
S-d26bbf,EdTech,UK,Pro,A-054577,2,35,1715.0,False,False,25,4620,-0.05,1629.25
S-d26ee3,HealthTech,US,Basic,A-1f559b,5,16,304.0,False,True,33,5573,0.0,304.0
S-d26ff6,Cybersecurity,US,Enterprise,A-a0ca4e,11,26,5174.0,False,False,44,13077,0.1,5691.400000000001
S-d27f96,EdTech,US,Enterprise,A-a8d89d,13,28,5572.0,False,False,29,11639,0.1,6129.200000000001
S-d29575,EdTech,US,Enterprise,A-0cc442,45,45,8955.0,False,False,41,13548,-0.1,8059.5
S-d2a604,EdTech,IN,Pro,A-20736a,50,61,2989.0,False,False,31,5879,0.05,3138.4500000000003
S-d2d423,DevTools,FR,Enterprise,A-72799b,20,20,3980.0,False,False,91,23686,0.05,4179.0
S-d2e00a,FinTech,US,Enterprise,A-4c56c9,9,9,1791.0,False,False,42,12306,0.1,1970.1000000000001
S-d2e82c,FinTech,US,Enterprise,A-bcf87c,10,16,3184.0,False,False,58,14838,0.0,3184.0
S-d30d10,FinTech,UK,Basic,A-c45b23,5,7,133.0,False,False,17,6346,-0.05,126.35
S-d31de5,HealthTech,US,Pro,A-f45426,9,17,833.0,False,False,72,18625,0.0,833.0
S-d322a2,FinTech,CA,Basic,A-4c6f11,24,24,456.0,False,False,66,22277,-0.05,433.2
S-d32fbc,DevTools,FR,Basic,A-798a3f,12,12,228.0,False,False,48,10945,0.1,250.8
S-d396d1,HealthTech,US,Pro,A-2edab2,17,17,833.0,False,True,34,8650,-0.05,791.3499999999999
S-d3bd2f,Cybersecurity,IN,Basic,A-81edc3,5,24,456.0,False,False,61,16300,0.05,478.8
S-d3d720,HealthTech,UK,Basic,A-b7724f,1,11,209.0,False,True,50,14936,-0.1,188.1
S-d3e724,HealthTech,US,Basic,A-dec005,21,26,494.0,False,False,46,15204,-0.1,444.6
S-d3ecc2,Cybersecurity,DE,Enterprise,A-9123ac,9,10,1990.0,False,False,57,17470,0.1,2189.0
S-d3efa2,DevTools,CA,Enterprise,A-a1bbb6,1,11,2189.0,False,False,103,33088,0.05,2298.4500000000003
S-d3f138,DevTools,US,Enterprise,A-560d27,23,23,4577.0,False,True,28,8345,0.0,4577.0
S-d471c6,FinTech,CA,Basic,A-a6d261,9,9,171.0,False,False,33,9553,0.05,179.55
S-d4a76b,HealthTech,US,Basic,A-a45270,3,29,551.0,False,False,51,20982,-0.1,495.90000000000003
S-d4d459,EdTech,US,Enterprise,A-2e4581,9,29,5771.0,False,False,18,4380,-0.1,5193.900000000001
S-d55d8a,HealthTech,US,Enterprise,A-dec005,21,21,4179.0,False,False,37,3984,0.05,4387.95
S-d57a67,EdTech,IN,Pro,A-2446e3,27,27,1323.0,False,False,67,11199,0.05,1389.15
S-d5aded,FinTech,US,Pro,A-0f6450,28,28,1372.0,False,False,92,38569,-0.1,1234.8
S-d5ce9f,EdTech,US,Basic,A-acb7f7,32,39,741.0,False,False,69,19164,0.0,741.0
S-d5d8ef,FinTech,CA,Enterprise,A-e51ec7,2,83,16517.0,False,False,16,6352,0.1,18168.7
S-d5eae3,Cybersecurity,US,Enterprise,A-e7a1e2,3,12,2388.0,False,False,76,23936,0.1,2626.8
S-d604ec,EdTech,US,Basic,A-67be94,26,26,494.0,False,False,64,22458,0.05,518.7
S-d6106b,DevTools,US,Basic,A-0a282f,1,6,114.0,False,False,45,10776,0.1,125.4
S-d61475,Cybersecurity,US,Basic,A-89ee83,1,3,57.0,False,False,48,7466,-0.1,51.300000000000004
S-d61866,DevTools,US,Enterprise,A-f17767,1,6,1194.0,False,False,48,10575,-0.1,1074.6000000000001
S-d64a4e,DevTools,US,Basic,A-cc98bc,32,32,608.0,False,False,31,12756,0.05,638.4
S-d6dc7a,FinTech,IN,Pro,A-0e966d,11,11,539.0,False,False,92,17458,0.05,565.95
S-d6f31b,HealthTech,IN,Enterprise,A-b20d99,20,20,3980.0,False,False,71,20236,0.05,4179.0
S-d7163c,Cybersecurity,US,Pro,A-118d55,8,11,539.0,False,False,68,25631,0.0,539.0
S-d735d1,HealthTech,US,Basic,A-0f3e88,7,24,456.0,False,False,54,20235,0.1,501.6
S-d7461b,FinTech,US,Pro,A-fa3095,70,70,3430.0,False,False,79,24247,0.05,3601.5
S-d74733,EdTech,US,Pro,A-7641d3,8,12,588.0,False,False,80,24929,-0.05,558.6
S-d747bc,EdTech,US,Basic,A-068fc6,35,35,665.0,False,False,35,5613,-0.05,631.75
S-d7497b,FinTech,US,Basic,A-39b19f,1,13,247.0,False,False,20,5475,-0.1,222.3
S-d74a31,HealthTech,US,Pro,A-993085,31,33,1617.0,False,False,49,19395,0.1,1778.7
S-d75e1f,Cybersecurity,US,Enterprise,A-922109,3,4,796.0,False,False,83,27531,0.05,835.8000000000001
S-d76bd0,Cybersecurity,UK,Basic,A-7f29a7,41,41,779.0,False,True,41,8981,-0.05,740.05
S-d7ae8c,DevTools,FR,Basic,A-72799b,20,20,380.0,False,False,59,12685,0.1,418.00000000000006
S-d7c21d,Cybersecurity,AU,Basic,A-8145a0,2,15,285.0,False,False,48,12610,-0.1,256.5
S-d7e65d,HealthTech,US,Pro,A-5a92e7,4,20,980.0,False,False,17,7432,0.0,980.0
S-d7ef67,FinTech,US,Basic,A-558c72,12,12,228.0,False,False,11,6523,0.1,250.8
S-d83789,Cybersecurity,US,Pro,A-104f1a,24,24,1176.0,False,False,70,21543,0.1,1293.6000000000001
S-d88f58,HealthTech,US,Basic,A-4ef964,17,17,323.0,False,False,62,22273,0.0,323.0
S-d8a52e,HealthTech,US,Enterprise,A-cc102e,13,15,2985.0,False,False,42,20381,0.1,3283.5000000000005
S-d8c527,FinTech,UK,Basic,A-0a62f5,16,25,475.0,False,False,53,14594,-0.1,427.5
S-d8f67e,FinTech,US,Enterprise,A-f97b9a,16,36,7164.0,False,False,61,13333,-0.1,6447.6
S-d8fa45,EdTech,FR,Basic,A-5a215a,87,87,1653.0,False,False,41,18242,0.0,1653.0
S-d90f0a,Cybersecurity,UK,Pro,A-e19ff6,1,26,1274.0,False,False,20,8759,0.05,1337.7
S-d91908,FinTech,US,Basic,A-02fac6,22,22,418.0,False,False,26,7326,-0.05,397.09999999999997
S-d91f4c,Cybersecurity,US,Basic,A-1b7577,4,10,190.0,False,True,40,13180,0.05,199.5
S-d933e7,Cybersecurity,US,Pro,A-fdfc91,29,29,1421.0,False,False,129,28202,0.1,1563.1000000000001
S-d93967,HealthTech,UK,Pro,A-075038,17,50,2450.0,False,False,32,8590,-0.05,2327.5
S-d97c5f,DevTools,AU,Pro,A-533452,9,101,4949.0,False,False,29,4525,0.0,4949.0
S-d97fa8,FinTech,AU,Basic,A-508199,19,19,361.0,False,False,61,19052,0.0,361.0
S-d97ff1,HealthTech,DE,Basic,A-7d514c,17,17,323.0,False,False,28,9614,-0.05,306.84999999999997
S-d9ad28,DevTools,CA,Pro,A-4f18f0,24,24,1176.0,False,False,45,19294,-0.1,1058.4
S-d9f26e,HealthTech,UK,Basic,A-b7724f,1,29,551.0,False,False,75,27019,-0.05,523.4499999999999
S-da0a69,FinTech,IN,Pro,A-49b828,6,6,294.0,False,False,93,21277,0.1,323.40000000000003
S-da0fb6,DevTools,US,Enterprise,A-d77f4c,4,55,10945.0,False,False,30,7110,-0.1,9850.5
S-da164e,Cybersecurity,US,Pro,A-9174e0,37,37,1813.0,False,False,42,10204,0.0,1813.0
S-da3b68,EdTech,FR,Enterprise,A-5c046d,93,93,18507.0,False,False,89,20537,-0.05,17581.649999999998
S-da4a98,FinTech,US,Basic,A-d4e0d4,117,117,2223.0,False,False,84,26131,0.05,2334.15
S-da7360,HealthTech,UK,Basic,A-075038,17,42,798.0,False,False,48,14973,0.05,837.9000000000001
S-da78bb,HealthTech,US,Basic,A-712426,9,9,171.0,False,False,17,6928,0.1,188.10000000000002
S-da7f1f,HealthTech,UK,Pro,A-1f0ac7,24,24,1176.0,False,False,66,10437,0.05,1234.8
S-da8d5f,FinTech,US,Pro,A-55f257,9,14,686.0,False,False,50,12992,-0.05,651.6999999999999
S-dacbda,HealthTech,US,Pro,A-1f559b,5,18,882.0,False,False,49,21720,-0.05,837.9
S-dacc80,DevTools,US,Basic,A-6965e1,13,13,247.0,False,False,97,31175,0.05,259.35
S-daf6aa,DevTools,UK,Basic,A-098560,1,40,760.0,False,False,44,17691,-0.05,722.0
S-daf6b3,DevTools,US,Pro,A-8bde0c,12,12,588.0,False,False,45,18293,0.1,646.8000000000001
S-db0f41,DevTools,US,Enterprise,A-afa505,70,70,13930.0,False,False,44,16244,-0.1,12537.0
S-db47af,DevTools,US,Basic,A-d535f6,12,54,1026.0,False,False,46,12185,0.1,1128.6000000000001
S-db4e11,FinTech,IN,Pro,A-49b828,6,14,686.0,False,False,63,6165,0.1,754.6
S-db56d2,DevTools,DE,Basic,A-c1dfe1,26,26,494.0,False,True,42,13668,-0.05,469.29999999999995
S-db6454,HealthTech,US,Basic,A-0f3e88,7,11,209.0,False,False,26,5749,-0.1,188.1
S-db7a97,FinTech,US,Enterprise,A-e60f9d,29,48,9552.0,False,False,21,5733,-0.05,9074.4
S-db7c1d,Cybersecurity,IN,Basic,A-4814a3,87,87,1653.0,False,False,87,30239,0.0,1653.0
S-dbb8b9,DevTools,IN,Pro,A-58b9ff,2,2,98.0,False,False,35,7243,-0.05,93.1
S-dbceba,EdTech,US,Pro,A-3cc791,6,36,1764.0,False,False,79,26846,-0.05,1675.8
S-dbcf87,EdTech,US,Enterprise,A-a8d89d,13,13,2587.0,False,False,33,6390,-0.05,2457.65
S-dbee03,FinTech,IN,Basic,A-49b828,6,9,171.0,False,False,49,14650,-0.1,153.9
S-dbf124,FinTech,IN,Basic,A-659280,13,13,247.0,False,False,10,3230,-0.05,234.64999999999998
S-dc1cf4,HealthTech,IN,Enterprise,A-1986ca,20,20,3980.0,False,False,89,16197,-0.1,3582.0
S-dc2418,HealthTech,IN,Basic,A-35083d,19,34,646.0,False,False,40,8677,0.05,678.3000000000001
S-dc3e11,HealthTech,US,Pro,A-2f6a32,19,19,931.0,False,False,38,5170,0.0,931.0
S-dc6dfd,FinTech,US,Pro,A-e08cd3,67,67,3283.0,False,False,33,10489,-0.1,2954.7000000000003
S-dc7143,FinTech,IN,Enterprise,A-3ce5b8,8,14,2786.0,False,False,57,13616,0.05,2925.3
S-dc8c2f,FinTech,UK,Basic,A-8b0451,41,41,779.0,False,False,78,25562,-0.1,701.1
